线路标题,站点
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",西四
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",灵境胡同
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",西单
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",宣武门
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",菜市口
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",陶然亭
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",北京南站
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",马家堡
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",角门西
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",公益西桥
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",新宫
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",西红门
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",高米店北
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",高米店南
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",枣园
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",清源路
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",黄村西大街
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",黄村火车站
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",义和庄
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",生物医药基地
"北京地铁4号线
[安河桥北] - [天宫院]
共[35]站",天宫院
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",宋家庄
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",刘家窑
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",蒲黄榆
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",天坛东门
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",磁器口
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",崇文门
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",东单
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",灯市口
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",东四
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",张自忠路
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",北新桥
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",雍和宫
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",和平里北街
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",和平西桥
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",惠新西街南口
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",惠新西街北口
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",大屯路东
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",北苑路北
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",立水桥南
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",立水桥南
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",天通苑南
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",天通苑南
"北京地铁5号线
[宋家庄] - [天通苑北]
共[23]站",天通苑北
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",金安桥
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",苹果园
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",杨庄
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",西黄村
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",廖公庄
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",田村
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",海淀五路居
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",慈寿寺
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",花园桥
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",白石桥南
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",车公庄西
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",车公庄
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",平安里
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",北海北
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",南锣鼓巷
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",东四
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",朝阳门
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",东大桥
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",呼家楼
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",金台路
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",十里堡
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",青年路
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",褡裢坡
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",黄渠
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",常营
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",草房
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",物资学院路
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",通州北关
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",北运河西
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",北运河东
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",郝家府
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",东夏园
"北京地铁6号线
[金安桥] - [潞城]
共[33]站",潞城
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",北京西站
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",湾子
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",达官营
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",广安门内
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",菜市口
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",虎坊桥
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",珠市口
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",桥湾
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",磁器口
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",广渠门内
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",广渠门外
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",双井
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",九龙山
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",大郊亭
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",百子湾
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",化工
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",南楼梓庄
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",欢乐谷景区
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",垡头
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",双合
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",焦化厂
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",黄厂
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",郎辛庄
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",黑庄户
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",万盛西
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",万盛东
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",群芳
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",高楼金
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",花庄
"北京地铁7号线
[北京西站] - [环球度假区]
共[30]站",环球度假区
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",朱辛庄
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",育知路
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",平西府
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",回龙观东大街
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",霍营
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",育新
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",西小口
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",永泰庄
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",林萃桥
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",森林公园南门
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",奥林匹克公园
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",奥体中心
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",北土城
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",安华桥
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",安德里北街
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",鼓楼大街
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",什刹海
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",南锣鼓巷
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",中国美术馆
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",金鱼胡同
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",王府井
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",前门
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",珠市口
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",天桥
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",永定门外
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",木樨园
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",海户屯
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",大红门南
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",和义
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",东高地
"北京地铁8号线
[朱辛庄] - [瀛海]
共[34]站",火箭万源
